date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,RTX,TRV,UNH,V,VZ,WBA,WMT,XOM
2019-06-24,40.33942413330078,-100.0,-86.98978424072266,-100.0,-76.05265808105469,100.0,100.0,-93.26162719726562,-100.0,44.11883544921875,-9.47715950012207,8.313596725463867,-100.0,100.0,100.0,30.07342529296875,90.3001937866211,-49.5317268371582,3.341796875,98.10868072509766,-97.64414978027344,-100.0,100.0,-100.0,-25.450727462768555,-100.0,100.0,-53.98527526855469,100.0,-100.0
2019-06-25,-100.0,-100.0,100.0,100.0,-100.0,100.0,-19.322961807250977,-100.0,-100.0,100.0,-29.70351791381836,-63.86076354980469,-100.0,100.0,10.665589332580566,58.380149841308594,-18.908851623535156,33.38805389404297,-19.922704696655273,-68.87537384033203,100.0,-100.0,100.0,23.82537078857422,100.0,42.351680755615234,100.0,-23.3009033203125,100.0,-100.0
2019-06-26,-100.0,-100.0,100.0,9.521275520324707,100.0,85.19630432128906,76.95917510986328,-100.0,-100.0,-78.91727447509766,30.845890045166016,-100.0,-96.14299774169922,72.9339370727539,100.0,93.86729431152344,100.0,-100.0,-100.0,100.0,74.72663879394531,-100.0,100.0,-100.0,-39.15044403076172,9.850615501403809,100.0,-87.38475036621094,100.0,-100.0
2019-06-27,1.1801838874816895,-100.0,100.0,-54.1636962890625,-12.806445121765137,100.0,67.23180389404297,-100.0,-31.64299774169922,14.82405948638916,-100.0,-50.350677490234375,-47.24729537963867,52.59880447387695,100.0,100.0,-0.8248679637908936,-100.0,27.656963348388672,100.0,100.0,-100.0,100.0,-80.67415618896484,-40.755794525146484,-27.04302406311035,100.0,-100.0,55.01399612426758,-100.0
2019-06-28,59.121028900146484,-100.0,-8.630990982055664,49.435951232910156,-36.395626068115234,22.580873489379883,100.0,-100.0,-100.0,-4.748434066772461,-42.99894714355469,-100.0,-100.0,36.75920867919922,-34.27766418457031,-58.41158676147461,79.4677963256836,-28.109859466552734,75.2761459350586,100.0,-67.57528686523438,-100.0,100.0,-2.953469753265381,-100.0,-100.0,100.0,0.04880337417125702,71.8448486328125,-100.0
2019-07-01,-100.0,-100.0,100.0,-29.32537841796875,-100.0,100.0,98.96314239501953,-100.0,-13.242733001708984,-75.92581176757812,23.866167068481445,-28.905582427978516,-100.0,99.43455505371094,100.0,100.0,-50.06782913208008,18.891536712646484,-100.0,-4.452854156494141,22.89496421813965,-100.0,100.0,-100.0,-79.88429260253906,100.0,100.0,100.0,24.246131896972656,-100.0
2019-07-02,2.568376064300537,-100.0,100.0,-100.0,-2.8240113258361816,100.0,100.0,-1.9217729568481445,-100.0,60.282100677490234,20.13136100769043,-100.0,-3.779292106628418,100.0,13.479793548583984,-78.35372924804688,-100.0,-47.85649871826172,18.173194885253906,53.497947692871094,-100.0,-100.0,23.30533790588379,-100.0,-100.0,27.96207618713379,100.0,42.47456359863281,100.0,-100.0
2019-07-03,-59.375308990478516,-100.0,-42.02467727661133,-100.0,100.0,-100.0,68.02944946289062,-100.0,-56.835628509521484,3.409630060195923,-100.0,-38.78632736206055,100.0,99.1333999633789,100.0,-8.173086166381836,-100.0,-100.0,2.8158068656921387,100.0,97.3375015258789,-100.0,76.46753692626953,-100.0,24.31926155090332,-100.0,100.0,31.295072555541992,23.26748275756836,-100.0
2019-07-05,-14.373427391052246,-82.52145385742188,100.0,3.1662940979003906,68.01868438720703,100.0,22.52413558959961,-100.0,61.61395263671875,65.72332763671875,-74.89420318603516,-100.0,-99.15422058105469,100.0,68.03579711914062,-100.0,-95.6776351928711,-8.012127876281738,18.292978286743164,100.0,-7.9049153327941895,-100.0,100.0,-100.0,-22.548686981201172,-86.49059295654297,100.0,40.28660583496094,-100.0,-100.0
2019-07-08,-47.161865234375,-100.0,59.221397399902344,-66.6969985961914,-99.21883392333984,2.1318435668945312,100.0,-100.0,98.4449691772461,100.0,-60.10215377807617,-100.0,-100.0,50.73384475708008,100.0,100.0,64.98493194580078,-89.14945983886719,-100.0,100.0,-38.44033432006836,-100.0,100.0,-100.0,56.36211013793945,-45.94140625,100.0,21.298030853271484,100.0,-100.0
2019-07-09,-100.0,-100.0,-0.5852878093719482,-22.479135513305664,94.00497436523438,100.0,100.0,-100.0,33.60622024536133,100.0,100.0,-62.54862594604492,-100.0,-10.045814514160156,100.0,100.0,-100.0,-100.0,52.872501373291016,-13.753962516784668,-43.60519027709961,-100.0,100.0,-100.0,18.018474578857422,100.0,100.0,32.964778900146484,-63.43407440185547,-100.0
2019-07-10,-100.0,-100.0,-67.20783996582031,-100.0,-18.77495002746582,-11.151992797851562,100.0,-49.93034744262695,-42.473018646240234,100.0,-92.69188690185547,-38.61104965209961,-100.0,11.299890518188477,-13.510441780090332,100.0,-56.74637985229492,-100.0,-100.0,100.0,-100.0,-100.0,100.0,-100.0,100.0,-100.0,100.0,-57.4421272277832,100.0,-100.0
2019-07-11,-32.88084411621094,-100.0,100.0,-100.0,-41.97006607055664,62.821441650390625,3.6629974842071533,-100.0,-100.0,100.0,-94.66531372070312,-100.0,49.23841857910156,31.977874755859375,100.0,-100.0,100.0,-100.0,-43.529720306396484,100.0,-100.0,-100.0,100.0,-100.0,100.0,-40.23378372192383,100.0,100.0,100.0,-100.0
2019-07-12,-64.96926879882812,-100.0,100.0,28.292678833007812,5.212798595428467,100.0,100.0,-100.0,100.0,-46.43528366088867,-57.29349136352539,-100.0,-100.0,100.0,-23.52604866027832,-93.24285888671875,-100.0,-100.0,25.18695831298828,41.8115234375,1.9499659538269043,-100.0,100.0,-66.11864471435547,100.0,63.54136657714844,100.0,-11.34752082824707,20.699560165405273,-100.0
2019-07-15,-50.316993713378906,-100.0,100.0,-100.0,100.0,100.0,57.959693908691406,-49.26718521118164,-54.26738357543945,100.0,100.0,-5.88376522064209,-60.822914123535156,-9.748530387878418,100.0,-100.0,-100.0,-64.87934875488281,5.2788825035095215,92.98875427246094,70.51302337646484,-100.0,-2.7291417121887207,-100.0,-61.95175552368164,30.12971305847168,100.0,-77.4146499633789,-33.93537902832031,-100.0
2019-07-16,-100.0,-100.0,100.0,-34.45667266845703,35.427398681640625,-7.852804660797119,-0.6500601768493652,-100.0,-100.0,100.0,21.163856506347656,-100.0,-100.0,100.0,100.0,-6.093114852905273,-63.47797393798828,-67.59371185302734,73.27399444580078,41.56264877319336,-100.0,-100.0,100.0,-100.0,14.929014205932617,1.540464162826538,100.0,46.4817008972168,100.0,-100.0
2019-07-17,-63.57042694091797,0.12853145599365234,100.0,-55.03791046142578,-63.88825225830078,100.0,94.7369613647461,-100.0,-100.0,100.0,43.014835357666016,-100.0,-100.0,100.0,67.69888305664062,-100.0,-9.862698554992676,-100.0,-44.44816589355469,-76.0020751953125,100.0,-100.0,95.90166473388672,-69.94432830810547,78.33073425292969,-100.0,100.0,-13.085762977600098,100.0,-100.0
2019-07-18,75.94879150390625,-100.0,-100.0,-75.42012786865234,41.89408874511719,79.93513488769531,100.0,-100.0,-100.0,-73.05953216552734,5.239337921142578,-97.60224914550781,-100.0,-32.83972930908203,100.0,3.277554988861084,-27.843704223632812,-100.0,-100.0,100.0,-8.519794464111328,-100.0,100.0,-100.0,28.805408477783203,100.0,100.0,-34.91780471801758,100.0,-100.0
2019-07-19,-100.0,-100.0,100.0,25.904924392700195,12.337347984313965,100.0,100.0,-100.0,-100.0,30.68421173095703,-1.4915645122528076,0.7921338081359863,-100.0,100.0,-38.78011703491211,-66.68722534179688,-29.265111923217773,-100.0,-40.16291046142578,31.18523406982422,96.57194519042969,-100.0,48.592071533203125,-73.04564666748047,-100.0,29.891887664794922,100.0,-53.93406295776367,60.58108139038086,-100.0
2019-07-22,-100.0,-100.0,-100.0,-100.0,79.1100845336914,22.91295623779297,65.01815795898438,-100.0,-100.0,54.02558898925781,18.816598892211914,-80.41511535644531,-100.0,-23.080646514892578,38.572837829589844,100.0,34.227962493896484,-100.0,100.0,100.0,29.87516212463379,-100.0,8.804422378540039,-22.03162956237793,-20.31032943725586,98.8505859375,58.54035568237305,-91.91519927978516,100.0,-100.0
2019-07-23,-100.0,-100.0,65.81007385253906,-100.0,-100.0,0.06388425827026367,41.3327522277832,-38.87063217163086,-42.78547286987305,100.0,-100.0,-57.7305908203125,-81.99848175048828,100.0,100.0,-99.83148193359375,31.674510955810547,-100.0,12.647869110107422,100.0,15.498058319091797,-100.0,42.063236236572266,-29.51861572265625,100.0,-100.0,37.878082275390625,12.407008171081543,100.0,-100.0
2019-07-24,69.69164276123047,-100.0,100.0,-100.0,38.72542190551758,15.823375701904297,100.0,-100.0,-100.0,46.485137939453125,-3.7652432918548584,-100.0,-100.0,100.0,100.0,82.27710723876953,100.0,-100.0,-65.6514892578125,-84.4035415649414,100.0,-84.6374740600586,100.0,47.09173583984375,22.86662483215332,-3.9655208587646484,100.0,-84.25167846679688,100.0,-100.0
2019-07-25,-82.41287994384766,-100.0,18.271499633789062,-100.0,94.9242935180664,-30.63983917236328,-44.8197021484375,-100.0,86.94318389892578,-90.69200897216797,-71.16688537597656,-100.0,-100.0,100.0,100.0,-74.73779296875,6.970961570739746,-24.76978874206543,-100.0,100.0,89.7448501586914,-100.0,100.0,-86.28472137451172,-34.61614990234375,100.0,79.2134017944336,-13.054203987121582,100.0,-100.0
2019-07-26,-48.596046447753906,-100.0,-11.762439727783203,-21.983224868774414,-0.1838594675064087,56.858612060546875,85.0648422241211,-100.0,-78.62930297851562,100.0,24.832313537597656,-100.0,-55.86542510986328,100.0,100.0,-7.1678147315979,100.0,-100.0,-100.0,91.01979064941406,-100.0,-100.0,-58.44879150390625,-100.0,100.0,-39.74360275268555,100.0,-1.4021611213684082,75.8642807006836,-100.0
2019-07-29,21.192306518554688,-100.0,-26.17330551147461,-37.84233093261719,0.2541482448577881,100.0,-36.93593215942383,-86.15164947509766,-100.0,-100.0,100.0,-98.48085021972656,-38.306827545166016,92.83403778076172,90.77018737792969,-100.0,100.0,-100.0,100.0,-52.03230285644531,-75.93526458740234,-100.0,40.230411529541016,-100.0,100.0,-74.76957702636719,100.0,-38.197147369384766,100.0,-100.0
2019-07-30,-9.758275985717773,-100.0,100.0,100.0,26.148357391357422,97.99122619628906,100.0,-100.0,100.0,16.923606872558594,-34.39665603637695,-100.0,-100.0,100.0,100.0,-77.98440551757812,62.4476318359375,-100.0,39.5567512512207,100.0,1.3554155826568604,-100.0,90.1207046508789,13.661026954650879,-51.02784729003906,-53.81196594238281,100.0,-100.0,100.0,-100.0
2019-07-31,-0.4345417022705078,-100.0,-19.72460174560547,-15.900426864624023,100.0,21.253173828125,-16.152780532836914,-98.75196838378906,-100.0,100.0,5.020171165466309,37.75605010986328,-100.0,100.0,89.4583511352539,100.0,-27.968984603881836,-100.0,-26.349964141845703,-33.581607818603516,-100.0,-100.0,100.0,-100.0,-98.30224609375,-82.97541046142578,100.0,-100.0,100.0,-100.0
2019-08-01,100.0,-100.0,-45.30989456176758,-100.0,100.0,100.0,-3.461700677871704,-93.2844009399414,-100.0,55.65925216674805,48.607177734375,-79.09346771240234,-100.0,-26.986576080322266,76.69730377197266,-37.54985809326172,-100.0,-100.0,-27.787504196166992,100.0,89.09112548828125,-100.0,-47.26087951660156,-100.0,-83.22608184814453,12.046369552612305,100.0,43.79121398925781,100.0,-100.0
2019-08-02,-100.0,-100.0,92.13957977294922,-100.0,-37.162010192871094,100.0,100.0,-100.0,34.58129119873047,100.0,96.36502075195312,-100.0,-100.0,100.0,1.1130213737487793,18.828353881835938,100.0,-100.0,100.0,100.0,-32.716102600097656,-100.0,83.00434112548828,-100.0,64.74995422363281,-70.32534790039062,100.0,-50.07734298706055,98.92334747314453,-100.0
2019-08-05,97.13261413574219,-100.0,72.65389251708984,-100.0,64.962646484375,100.0,100.0,-100.0,-100.0,93.15508270263672,39.296451568603516,-100.0,-100.0,100.0,100.0,-100.0,1.4255139827728271,-100.0,37.049652099609375,100.0,-49.7424201965332,-100.0,100.0,42.836116790771484,68.99021911621094,-93.02088928222656,100.0,-100.0,100.0,-100.0
2019-08-06,45.54035186767578,-100.0,100.0,77.16332244873047,-68.28026580810547,100.0,-29.99936866760254,-100.0,-91.65092468261719,89.7802963256836,100.0,-100.0,-43.84773254394531,80.57228088378906,100.0,-100.0,57.187557220458984,10.213851928710938,6.181909084320068,100.0,30.25275993347168,-100.0,74.61724090576172,-100.0,79.41069793701172,-76.63774108886719,100.0,100.0,100.0,-100.0
2019-08-07,-100.0,-95.73400115966797,100.0,-80.7077407836914,-100.0,100.0,100.0,-100.0,-82.21139526367188,83.06161499023438,70.44906616210938,-100.0,-100.0,80.66412353515625,-58.48210906982422,-84.04505157470703,-84.62323760986328,-100.0,42.89364242553711,77.66983795166016,10.874038696289062,-100.0,20.657855987548828,-100.0,42.17441177368164,6.778571128845215,100.0,-62.59115982055664,100.0,-100.0
2019-08-08,-37.23496627807617,-100.0,78.3891830444336,-100.0,100.0,59.396942138671875,100.0,-100.0,-76.81511688232422,79.20629119873047,-82.65877532958984,-93.30950164794922,-100.0,100.0,100.0,-100.0,32.73701095581055,-100.0,-100.0,100.0,-24.13230323791504,-100.0,-100.0,-100.0,-80.10999298095703,-55.240909576416016,100.0,-51.49329376220703,80.85542297363281,-100.0
2019-08-09,-100.0,-100.0,30.06749153137207,-100.0,-100.0,100.0,100.0,-100.0,-100.0,17.22958755493164,100.0,-100.0,-100.0,100.0,64.11654663085938,88.96238708496094,-19.36111831665039,-100.0,80.1136474609375,74.78414154052734,100.0,-100.0,100.0,-86.05384826660156,100.0,70.91169738769531,100.0,-4.457705974578857,100.0,-100.0
2019-08-12,-32.108299255371094,-100.0,100.0,-100.0,24.421728134155273,100.0,-30.375879287719727,-100.0,4.035883903503418,-0.010079145431518555,-60.94708251953125,-100.0,-100.0,100.0,100.0,-22.882352828979492,-66.76420593261719,-100.0,100.0,28.830766677856445,100.0,-100.0,-100.0,-100.0,19.084671020507812,54.92213821411133,36.63401794433594,-100.0,100.0,-100.0
2019-08-13,-1.2242317199707031,-100.0,4.958778381347656,-69.6613998413086,57.2429313659668,100.0,87.83331298828125,-100.0,-100.0,100.0,-100.0,-57.0974006652832,-100.0,100.0,18.22091293334961,100.0,75.95063781738281,-54.57371520996094,80.71060180664062,0.10017156600952148,100.0,-100.0,20.64780616760254,-100.0,98.4355697631836,-43.30942153930664,100.0,-48.932395935058594,-4.75773811340332,-100.0
2019-08-14,-61.028011322021484,-100.0,83.20272827148438,-97.18017578125,-100.0,100.0,100.0,-100.0,37.67262649536133,100.0,-99.22088623046875,-81.01580047607422,-100.0,-18.87350082397461,-13.223636627197266,89.96348571777344,45.47574996948242,-100.0,59.01800537109375,100.0,0.8720472455024719,-100.0,100.0,-100.0,26.176925659179688,-100.0,100.0,-83.34107971191406,100.0,-100.0
2019-08-15,60.66474151611328,-100.0,-0.9842932224273682,-100.0,-70.41844177246094,100.0,86.3145523071289,47.096858978271484,-43.106117248535156,-20.46124267578125,-48.65998458862305,66.55776977539062,-100.0,5.775332450866699,47.18307113647461,93.05807495117188,100.0,-100.0,68.8413314819336,-100.0,-100.0,-100.0,100.0,0.601661205291748,-100.0,-74.56292724609375,100.0,24.10210418701172,11.58505630493164,-100.0
2019-08-16,-7.074552536010742,-100.0,100.0,-87.39307403564453,100.0,100.0,100.0,-100.0,85.76982116699219,86.50667572021484,-45.11543273925781,100.0,-100.0,99.20367431640625,100.0,17.949661254882812,-46.5562744140625,-100.0,-2.3458361625671387,100.0,87.41375732421875,-100.0,95.93008422851562,-100.0,0.9153455495834351,-39.996826171875,100.0,5.924933910369873,100.0,-100.0
2019-08-19,-70.8016357421875,-100.0,-30.75301742553711,-36.87480926513672,57.00035095214844,-96.10381317138672,97.3323745727539,23.96721839904785,12.481194496154785,0.6004869937896729,-100.0,-100.0,-54.569541931152344,100.0,61.568878173828125,11.3020658493042,93.55844116210938,-26.213890075683594,-100.0,100.0,-14.928083419799805,-100.0,-62.66771697998047,-80.05451965332031,100.0,-32.81733322143555,100.0,-100.0,16.150020599365234,-100.0
2019-08-20,-100.0,-100.0,100.0,100.0,-49.440120697021484,82.52373504638672,-15.077983856201172,-100.0,47.806739807128906,64.0404052734375,-32.67103958129883,-100.0,-33.44016647338867,100.0,-81.20077514648438,-37.31269073486328,100.0,-100.0,11.176437377929688,100.0,68.45378112792969,-100.0,-100.0,-100.0,-53.171993255615234,-2.431210994720459,100.0,100.0,100.0,-100.0
2019-08-21,-16.534530639648438,-100.0,-65.24373626708984,-63.15015411376953,2.505460262298584,-15.952432632446289,100.0,-100.0,-100.0,-100.0,99.50846099853516,64.2249755859375,38.259483337402344,100.0,100.0,-93.89472198486328,63.827659606933594,-100.0,-52.3854866027832,100.0,100.0,-100.0,100.0,-100.0,-3.2497315406799316,-100.0,100.0,-40.42161560058594,3.988313674926758,-100.0
2019-08-22,100.0,-100.0,100.0,-100.0,-100.0,62.82054901123047,39.311344146728516,-60.73063659667969,-100.0,-100.0,42.345882415771484,-55.82473373413086,-100.0,89.35807037353516,94.12725067138672,-90.71340942382812,19.216707229614258,-100.0,-7.866250038146973,52.05070495605469,100.0,-100.0,100.0,-100.0,-100.0,100.0,100.0,-16.446224212646484,100.0,-100.0
2019-08-23,42.74458312988281,-100.0,85.4555435180664,55.11000061035156,-37.426700592041016,100.0,100.0,-58.10980987548828,-100.0,100.0,-100.0,-84.35299682617188,-100.0,100.0,100.0,100.0,100.0,-46.08056640625,-100.0,49.0520133972168,-19.30370330810547,-96.2321548461914,100.0,-100.0,100.0,-22.778425216674805,100.0,-100.0,100.0,-100.0
2019-08-26,-100.0,-100.0,100.0,-33.22791290283203,-85.01595306396484,100.0,100.0,-100.0,38.500308990478516,100.0,-1.052236557006836,-24.01852035522461,-83.82514190673828,12.818270683288574,100.0,45.11729431152344,26.399791717529297,-23.60367202758789,40.733497619628906,100.0,-34.52090072631836,-100.0,18.019878387451172,-100.0,100.0,-100.0,100.0,-62.742637634277344,100.0,-100.0
2019-08-27,-80.09061431884766,-100.0,100.0,86.71243286132812,24.3219051361084,100.0,18.03036880493164,-100.0,-100.0,100.0,65.0477294921875,-100.0,-100.0,-38.111297607421875,68.79722595214844,-23.608745574951172,-100.0,-100.0,-100.0,100.0,37.23128890991211,-100.0,100.0,-100.0,16.41436004638672,84.98149108886719,100.0,-31.55413246154785,100.0,-100.0
2019-08-28,-6.643307209014893,-100.0,100.0,13.012391090393066,49.060935974121094,100.0,66.33326721191406,-100.0,-100.0,100.0,100.0,-93.56128692626953,-100.0,39.29309844970703,100.0,-92.36373901367188,53.123409271240234,-100.0,-100.0,-13.281620025634766,-32.47734069824219,-100.0,100.0,-100.0,95.45130157470703,-96.66798400878906,100.0,-100.0,100.0,-100.0
2019-08-29,-68.76104736328125,-100.0,97.55812072753906,-100.0,55.50508499145508,100.0,7.750701904296875,-88.6120376586914,23.094058990478516,100.0,1.690685749053955,-79.53853607177734,-5.743443965911865,100.0,53.11008834838867,-5.762660503387451,64.38629150390625,-100.0,22.602161407470703,100.0,-100.0,-52.98386764526367,100.0,-100.0,50.05434799194336,18.644887924194336,100.0,-45.3133430480957,-16.20743179321289,-100.0
2019-08-30,-100.0,-100.0,33.240867614746094,-41.02656936645508,-92.08344268798828,-100.0,100.0,-100.0,-100.0,98.81857299804688,-100.0,-100.0,-84.64591217041016,100.0,-16.154277801513672,-100.0,100.0,-100.0,-100.0,100.0,88.61611938476562,-68.01715087890625,100.0,-100.0,-100.0,47.31681442260742,100.0,-93.36304473876953,100.0,-100.0
2019-09-03,-100.0,-100.0,12.8612699508667,29.21694564819336,80.61567687988281,100.0,100.0,-88.03006744384766,-17.244524002075195,100.0,-100.0,-11.362749099731445,-76.95669555664062,100.0,100.0,30.031902313232422,30.463027954101562,-78.26775360107422,-41.99485397338867,100.0,-100.0,-100.0,100.0,-100.0,61.60627746582031,9.495777130126953,100.0,-100.0,56.79743957519531,-100.0
2019-09-04,-51.846946716308594,-72.03863525390625,100.0,-100.0,32.43989944458008,86.39789581298828,100.0,-100.0,-72.7000732421875,22.21556854248047,1.6374319791793823,-55.192630767822266,-68.45880126953125,67.74896240234375,100.0,20.598617553710938,-100.0,-100.0,-39.34391403198242,100.0,44.10926818847656,-100.0,100.0,-100.0,-91.86820983886719,76.56830596923828,100.0,46.72203063964844,94.15656280517578,-100.0
2019-09-05,-64.38999938964844,-100.0,53.15252685546875,-100.0,57.41144561767578,100.0,100.0,-100.0,-100.0,92.5523452758789,-100.0,53.922218322753906,-83.71741485595703,100.0,100.0,100.0,-68.51016998291016,-100.0,67.95369720458984,-100.0,-51.187931060791016,-100.0,12.327265739440918,-100.0,-17.918426513671875,100.0,100.0,-100.0,56.04342269897461,-100.0
2019-09-06,19.68998908996582,-61.80086135864258,10.856193542480469,-79.01285552978516,87.39668273925781,100.0,27.232778549194336,-100.0,-100.0,-77.19908142089844,-37.1273078918457,-100.0,-100.0,100.0,100.0,-100.0,100.0,-100.0,0.03312230110168457,-4.206007957458496,22.257204055786133,-100.0,100.0,-100.0,-62.08460235595703,-38.898109436035156,100.0,3.5863590240478516,100.0,-100.0
2019-09-09,-100.0,-100.0,100.0,-100.0,13.80121898651123,35.18548583984375,100.0,-100.0,100.0,65.88333129882812,90.29756164550781,-22.879743576049805,-100.0,100.0,-71.68000030517578,100.0,-19.32675552368164,-72.76459503173828,-100.0,100.0,-100.0,-100.0,100.0,-100.0,39.81574630737305,-47.199378967285156,100.0,-100.0,7.732725143432617,-100.0
2019-09-10,-48.63241195678711,-100.0,51.980804443359375,-100.0,100.0,77.07425689697266,53.100730895996094,-100.0,-18.830358505249023,82.8982925415039,-100.0,26.034862518310547,93.81133270263672,83.29510498046875,-95.91288757324219,-33.53311538696289,36.14491271972656,-100.0,-12.292601585388184,100.0,-100.0,-100.0,100.0,56.504547119140625,54.33892059326172,-32.382076263427734,100.0,17.903350830078125,-35.889137268066406,-100.0
2019-09-11,17.815340042114258,-90.74278259277344,60.70176315307617,-41.439117431640625,68.38624572753906,100.0,-43.51995086669922,-100.0,-100.0,-21.82701301574707,-11.790548324584961,-100.0,-100.0,57.91099166870117,100.0,-100.0,-37.507102966308594,-100.0,-100.0,100.0,-32.47995376586914,-100.0,100.0,-100.0,100.0,92.666259765625,100.0,-100.0,100.0,-100.0
2019-09-12,87.33279418945312,-100.0,100.0,20.15351676940918,-68.78584289550781,100.0,-10.163187980651855,-28.789674758911133,-73.5950927734375,21.91703987121582,-54.23060607910156,30.627685546875,-69.69488525390625,79.4729232788086,50.864540100097656,36.34845733642578,8.705811500549316,35.39448928833008,-58.38055419921875,-50.08151626586914,93.96707916259766,-100.0,-100.0,-100.0,100.0,100.0,100.0,100.0,100.0,-100.0
2019-09-13,100.0,-100.0,100.0,-100.0,51.63136291503906,100.0,100.0,-100.0,-0.6848752498626709,-100.0,79.47554779052734,-100.0,-100.0,100.0,100.0,34.017940521240234,-9.781529426574707,-12.262666702270508,31.778827667236328,5.067312717437744,100.0,-100.0,35.2567253112793,-100.0,80.51260375976562,-100.0,100.0,84.65567016601562,100.0,-100.0
2019-09-16,-100.0,-100.0,-8.928335189819336,-73.02508544921875,-64.259765625,13.45864486694336,100.0,-92.14803314208984,9.36693000793457,100.0,98.11030578613281,-29.787355422973633,-44.78464889526367,-24.843252182006836,100.0,65.33175659179688,-21.40589714050293,-100.0,-100.0,55.212257385253906,-3.5335891246795654,-100.0,100.0,-100.0,8.806154251098633,-100.0,86.69029235839844,-70.85071563720703,100.0,-100.0
2019-09-17,-47.24984359741211,-100.0,100.0,-65.36419677734375,5.431385517120361,100.0,-49.1180419921875,-31.978153228759766,100.0,16.417699813842773,15.54983901977539,39.852596282958984,-100.0,87.60710906982422,31.82891082763672,-100.0,100.0,-33.04530334472656,11.008423805236816,100.0,-100.0,-100.0,-11.54940128326416,-100.0,83.8930435180664,97.33992767333984,100.0,19.82198715209961,100.0,-100.0
2019-09-18,-63.376129150390625,-100.0,100.0,-45.49146270751953,100.0,32.868629455566406,100.0,-100.0,-52.539466857910156,100.0,1.3013482093811035,3.637009859085083,7.220602035522461,100.0,100.0,-25.432783126831055,1.9988019466400146,-100.0,-41.20332717895508,58.86491012573242,-17.97102928161621,-100.0,-57.775177001953125,-100.0,-100.0,100.0,100.0,-100.0,100.0,-100.0
2019-09-19,-0.9636580944061279,-100.0,100.0,39.92058181762695,77.13296508789062,100.0,100.0,-100.0,-100.0,100.0,-100.0,-81.25542449951172,-100.0,100.0,24.0882568359375,-100.0,45.786468505859375,-100.0,-100.0,-67.16326141357422,-44.3678092956543,-100.0,100.0,-40.17018508911133,-100.0,3.388148546218872,100.0,-31.083642959594727,-17.18975257873535,-100.0
2019-09-20,-20.87652015686035,-100.0,-76.12152862548828,100.0,-8.649760246276855,100.0,57.28374099731445,3.500545024871826,15.196561813354492,-15.486007690429688,-73.93367767333984,-100.0,-100.0,-33.9364128112793,-63.047969818115234,-12.515886306762695,90.22618865966797,-100.0,-91.8315658569336,100.0,1.7145328521728516,-100.0,100.0,-100.0,-100.0,-82.94551086425781,100.0,-97.15452575683594,100.0,-100.0
2019-09-23,54.68122482299805,-100.0,85.91900634765625,-80.40653228759766,70.50565338134766,100.0,100.0,-44.51112747192383,5.5575666427612305,100.0,100.0,-76.33241271972656,-100.0,-100.0,-88.0732650756836,45.164825439453125,100.0,-100.0,24.10416603088379,28.21793556213379,-23.98021697998047,-100.0,100.0,-100.0,100.0,-100.0,100.0,-40.34132385253906,91.04468536376953,-100.0
2019-09-24,100.0,-100.0,-7.369399070739746,-47.75723648071289,100.0,84.09368896484375,100.0,-19.508647918701172,-100.0,100.0,-100.0,-100.0,-100.0,48.12567138671875,31.705886840820312,-2.332991361618042,38.002197265625,-100.0,-10.784975051879883,14.794081687927246,-71.23759460449219,-100.0,79.4214096069336,59.02021026611328,-100.0,-83.75867462158203,100.0,10.83800983428955,100.0,-100.0
2019-09-25,-100.0,-100.0,-71.32826232910156,-100.0,36.41849899291992,58.43313217163086,-100.0,-100.0,-100.0,73.31356048583984,-100.0,-100.0,36.47111511230469,38.35002899169922,100.0,21.735658645629883,-75.06709289550781,-100.0,-26.99235725402832,71.44596862792969,34.200984954833984,-100.0,48.32550048828125,-100.0,-100.0,27.64323616027832,100.0,-77.92073822021484,47.46445846557617,-100.0
2019-09-26,71.83525085449219,-100.0,100.0,19.090700149536133,-85.39503479003906,100.0,100.0,-100.0,-100.0,100.0,52.26789093017578,-59.31489562988281,-100.0,74.94485473632812,100.0,-8.20819091796875,100.0,-81.63137817382812,84.05386352539062,100.0,-64.24828338623047,-100.0,37.761802673339844,36.0544319152832,-3.900721549987793,-16.273061752319336,100.0,29.989545822143555,100.0,-100.0
2019-09-27,-100.0,-100.0,61.25523376464844,-29.741426467895508,-54.73415756225586,54.00482940673828,73.83917236328125,-100.0,-10.95283031463623,39.60230255126953,-100.0,-100.0,-100.0,2.4793148040771484,100.0,100.0,-43.2708625793457,-100.0,-100.0,100.0,73.926513671875,-100.0,32.88983154296875,-74.4185562133789,-100.0,-22.08479118347168,65.59939575195312,-100.0,97.791015625,-100.0
2019-09-30,-96.10597229003906,-100.0,100.0,-100.0,12.179012298583984,100.0,100.0,-100.0,-71.74754333496094,12.239384651184082,-100.0,-87.05508422851562,-76.02723693847656,100.0,89.54833984375,-56.456016540527344,64.41695404052734,-100.0,35.70380401611328,100.0,-41.0466194152832,-100.0,57.348487854003906,-100.0,100.0,47.11185073852539,100.0,74.09947967529297,100.0,-100.0
